frozenset({'Kazantseva Anna', 'Szpakowicz Stan'}) 17
frozenset({'Ruppenhofer Josef', 'Rehbein Ines'}) 15
frozenset({'Grabar Natalia', "Cardon R{\\'e}mi"}) 11
frozenset({'Wisniewski Guillaume', 'Yvon Fran{\\c{c}}ois'}) 38
frozenset({'Kijak Ewa', 'Claveau Vincent'}) 10
frozenset({'Ferret Olivier', 'Besan{\\c{c}}on Romaric'}) 19
frozenset({'Ferret Olivier', 'Grau Brigitte'}) 15
frozenset({'Niehues Jan', 'Waibel Alex'}) 50
frozenset({'Sakti Sakriani', 'Nakamura Satoshi'}) 30
frozenset({'Costa-juss{\\`a} Marta R.', "Fonollosa Jos{\\'e} A. R."}) 32
frozenset({'Wang Changhan', 'Pino Juan'}) 10
frozenset({'Zhang Biao', 'Sennrich Rico'}) 10
frozenset({'Ney Hermann', 'Wang Weiyue'}) 16
frozenset({'Ney Hermann', 'Khadivi Shahram'}) 10
frozenset({'Guillaume Bruno', 'Perrier Guy'}) 16
frozenset({'Wang Xinyu', 'Tu Kewei'}) 11
frozenset({'Tu Kewei', 'Jiang Yong'}) 25
frozenset({'van Noord Rik', 'Bos Johan'}) 12
frozenset({'Bos Johan', 'Abzianidze Lasha'}) 15
frozenset({'Postma Marten', 'Vossen Piek'}) 14
frozenset({'Rogers Anna', 'Rumshisky Anna'}) 12
frozenset({'Huang Minlie', 'Zhu Xiaoyan'}) 34
frozenset({'Beck Daniel', 'Cohn Trevor'}) 10
frozenset({'Miyao Yusuke', 'Noji Hiroshi'}) 12
frozenset({'Zukerman Ingrid', 'Haffari Gholamreza'}) 10
frozenset({'Gangal Varun', 'Hovy Eduard'}) 12
frozenset({'Vossen Piek', 'Fellbaum Christiane'}) 11
frozenset({'Arcan Mihael', 'Buitelaar Paul'}) 21
frozenset({'Rayson Paul', 'El-Haj Mahmoud'}) 13
frozenset({'Litvak Marina', 'Vanetik Natalia'}) 14
frozenset({'Huang Hen-Hsen', 'Chen Chung-Chi'}) 10
frozenset({'Chen Chung-Chi', 'Chen Hsin-Hsi'}) 10
frozenset({'Huang Hen-Hsen', 'Chen Hsin-Hsi'}) 45
frozenset({'Yu Dong', 'Yu Dian'}) 10
frozenset({'Shi Shuming', 'Liu Lemao'}) 12
frozenset({'Duan Nan', 'Tang Duyu'}) 20
frozenset({'Gong Ming', 'Shou Linjun'}) 16
frozenset({'Jiang Daxin', 'Shou Linjun'}) 14
frozenset({'Duan Nan', 'Shou Linjun'}) 10
frozenset({'Jiang Daxin', 'Gong Ming'}) 15
frozenset({'Duan Nan', 'Gong Ming'}) 11
frozenset({'Jiang Daxin', 'Duan Nan'}) 20
frozenset({'Wu Hua', 'He Zhongjun'}) 16
frozenset({'Wang Haifeng', 'He Zhongjun'}) 12
frozenset({'Li Peng', 'Lin Yankai'}) 17
frozenset({'Zhou Jie', 'Lin Yankai'}) 16
frozenset({'Arase Yuki', 'Kajiwara Tomoyuki'}) 14
frozenset({'Chen Yufeng', 'Xu Jinan'}) 22
frozenset({'Abdelali Ahmed', 'Sajjad Hassan'}) 15
frozenset({'Abdelali Ahmed', 'Durrani Nadir'}) 11
frozenset({'Duh Kevin', 'Koehn Philipp'}) 13
frozenset({'Duan Nan', 'Zhou Ming'}) 39
frozenset({'Zhang Jiajun', 'Zong Chengqing'}) 48
frozenset({'Zhou Guodong', 'Hong Yu'}) 10
frozenset({'Kong Fang', 'Zhou Guodong'}) 16
frozenset({'Qi Tao', 'Wu Fangzhao'}) 15
frozenset({'Qi Tao', 'Wu Chuhan'}) 19
frozenset({'Qi Tao', 'Huang Yongfeng'}) 18
frozenset({'Xie Xing', 'Wu Fangzhao'}) 14
frozenset({'Wu Chuhan', 'Xie Xing'}) 12
frozenset({'Rieser Verena', 'Du{\\v{s}}ek Ond{\\v{r}}ej'}) 13
frozenset({'Choubey Prafulla Kumar', 'Huang Ruihong'}) 11
frozenset({'Ekbal Asif', 'Gupta Deepak'}) 11
frozenset({'Zhang Jinchao', 'Meng Fong'}) 10
frozenset({'Zhang Jinchao', 'Zhou Jie'}) 21
frozenset({'Ton Niket', 'Clark Peter'}) 10
frozenset({'Shang Lifeng', 'Jiang Xin'}) 11
frozenset({'Shang Lifeng', 'Liu Qun'}) 10
frozenset({'Liu Qun', 'Jiang Xin'}) 15
frozenset({'Scialom Thomas', 'Staiano Jacopo'}) 11
frozenset({'Al Khatib Khalid', 'Stein Benno'}) 11
frozenset({'Wachsmuth Henning', 'Stein Benno'}) 34
frozenset({'Bing Lidong', 'Lam Wai'}) 19
frozenset({'Wang Longyue', 'Wong Derek F.'}) 15
frozenset({'Wang Longyue', 'Chao Lidia S.'}) 13
frozenset({'Yang Liang', 'Lin Hongfei'}) 13
frozenset({'Liu Yang', 'Sun Maosong'}) 30
frozenset({'Yannakoudakis Helen', 'Shutova Ekaterina'}) 11
frozenset({'Yu Zhou', 'Shi Weiyan'}) 10
frozenset({"{\\v{Z}}abokrtsk{\\'y} Zden{\\v{e}}k", 'Popel Martin'}) 12
frozenset({"{\\v{Z}}abokrtsk{\\'y} Zden{\\v{e}}k", 'Zeman Daniel'}) 10
frozenset({'Liu Xiaodong', 'He Pengcheng'}) 11
frozenset({'Chen Weizhu', 'Liu Xiaodong'}) 12
frozenset({'Chen Weizhu', 'He Pengcheng'}) 12
frozenset({'Gao Jianfeng', 'He Pengcheng'}) 10
frozenset({'Gao Jianfeng', 'Chen Weizhu'}) 12
frozenset({'Cotterell Ryan', 'Eisner Jason'}) 18
frozenset({'Cotterell Ryan', 'Meister Clara'}) 12
frozenset({'Matsuo Yutaka', 'Marrese-Taylor Edison'}) 16
frozenset({'Qin Tao', 'Tan Xu'}) 10
frozenset({'Tan Xu', 'Liu Tie-Yan'}) 11
frozenset({'Jin Lifeng', 'Schuler William'}) 13
frozenset({'Toyoda Masashi', 'Yoshinaga Naoki'}) 14
frozenset({'He Yulan', 'Zhou Deyu'}) 21
frozenset({'Kitsuregawa Masaru', 'Yoshinaga Naoki'}) 15
frozenset({"Vuli{\\'c} Ivan", 'Ponti Edoardo Maria'}) 18
frozenset({'Ponti Edoardo Maria', 'Korhonen Anna'}) 18
frozenset({'Glava{\\v{s}} Goran', "Vuli{\\'c} Ivan"}) 28
frozenset({'Glava{\\v{s}} Goran', 'Korhonen Anna'}) 13
frozenset({'Glava{\\v{s}} Goran', 'Lauscher Anne'}) 11
frozenset({'Okazaki Naoaki', 'Takase Sho'}) 14
frozenset({'Jiang Daxin', 'Zhou Ming'}) 10
frozenset({'Cohn Trevor', 'Baldwin Timothy'}) 37
frozenset({'Hovy Eduard', 'Mitamura Teruko'}) 20
frozenset({'Liu Qian', 'Lou Jian-Guang'}) 10
frozenset({'Zhou Ming', 'Liu Shujie'}) 34
frozenset({'Han Xu', 'Lin Yankai'}) 10
frozenset({'Han Xu', 'Li Peng'}) 12
frozenset({'Han Xu', 'Zhou Jie'}) 11
frozenset({'Liu Zhiyuan', 'Lin Yankai'}) 24
frozenset({'Li Peng', 'Liu Zhiyuan'}) 17
frozenset({'Liu Zhiyuan', 'Zhou Jie'}) 15
frozenset({'Li Peng', 'Sun Maosong'}) 17
frozenset({'Sun Maosong', 'Zhou Jie'}) 11
frozenset({'Tang Duyu', 'Zhou Ming'}) 21
frozenset({'El-Kishky Ahmed', "Guzm{\\'a}n Francisco"}) 10
frozenset({'Sarikaya Ruhi', 'Kim Young-Bum'}) 18
frozenset({'Wen Ji-Rong', 'Zhao Wayne Xin'}) 11
frozenset({'Liu Zhiyuan', 'Qi Fanchao'}) 12
frozenset({'Qi Fanchao', 'Sun Maosong'}) 12
frozenset({'Huang Minlie', 'Takanobu Ryuichi'}) 10
frozenset({'Zhou Junsheng', 'Qu Weiguang'}) 10
frozenset({'Shindo Hiroyuki', 'Matsumoto Yuji'}) 29
frozenset({'Chen Yubo', 'Cao Pengfei'}) 10
frozenset({'Cao Pengfei', 'Liu Kang'}) 10
frozenset({'Cao Pengfei', 'Zhao Jun'}) 11
frozenset({'He Xiaofeng', 'Wang Chengyu'}) 10
frozenset({'Sasaki Yutaka', 'Miwa Makoto'}) 11
frozenset({'Sennrich Rico', 'Titov Ivan'}) 16
frozenset({'Bhattacharyya Pushpak', 'Kanojia Diptesh'}) 32
frozenset({'Duan Xiangyu', 'Zhang Min'}) 19
frozenset({'Sun Changlong', 'Liu Xiaozhong'}) 13
frozenset({'Ghosh Debanjan', 'Muresan Smara'}) 14
frozenset({'Livescu Karen', 'Gimpel Kevin'}) 15
frozenset({'Dalvi Bhavana', 'Clark Peter'}) 10
frozenset({'Wanner Leo', 'Mille Simon'}) 28
frozenset({'Wu Winston', 'Yarowsky David'}) 14
frozenset({'Xiong Deyi', 'Su Jinsong'}) 13
frozenset({'Ku Lun-Wei', 'Huang Ting-Hao'}) 10
frozenset({'Zheng Renjie', 'Ma Mingbo'}) 14
frozenset({'Ma Mingbo', 'Huang Liang'}) 23
frozenset({'Zheng Renjie', 'Huang Liang'}) 14
frozenset({'Yu Jianfei', 'Xia Rui'}) 11
frozenset({'Chen Yidong', 'Shi Xiaodong'}) 17
frozenset({'Li Sujian', 'Wang Houfeng'}) 17
frozenset({'Krishna Amrith', 'Goyal Pawan'}) 15
frozenset({'Zhang Wei-Nan', 'Liu Ting'}) 13
frozenset({'Zhang Yue', 'Liu Ting'}) 11
frozenset({'Potthast Martin', 'Stein Benno'}) 18
frozenset({'Schwartz H. Andrew', 'Ungar Lyle'}) 16
frozenset({'Mittal Arpit', 'Christodoulopoulos Christos'}) 12
frozenset({'Thorne James', 'Christodoulopoulos Christos'}) 10
frozenset({'Vlachos Andreas', 'Christodoulopoulos Christos'}) 10
frozenset({'Thorne James', 'Mittal Arpit'}) 10
frozenset({'Vlachos Andreas', 'Mittal Arpit'}) 10
frozenset({'Thorne James', 'Vlachos Andreas'}) 15
frozenset({'Grouin Cyril', 'Zweigenbaum Pierre'}) 22
frozenset({'Zweigenbaum Pierre', 'Lavergne Thomas'}) 11
frozenset({'Wang Rui', 'Zhao Hai'}) 14
frozenset({'Gui Tao', 'Zhang Qi'}) 11
frozenset({'Zhang Yu', 'Liu Ting'}) 11
frozenset({'Gui Lin', 'Xu Ruifeng'}) 10
frozenset({'Yang Min', 'Xu Ruifeng'}) 11
frozenset({'Lin Jimmy', 'Tang Raphael'}) 14
frozenset({"Vuli{\\'c} Ivan", 'Gerz Daniela'}) 14
frozenset({"Vuli{\\'c} Ivan", "Mrk{\\v{s}}i{\\'c} Nikola"}) 15
frozenset({'Budzianowski Pawe{\\l}', 'Su Pei-Hao'}) 10
frozenset({'Casanueva I{\\~n}igo', 'Su Pei-Hao'}) 11
frozenset({'Su Pei-Hao', "Mrk{\\v{s}}i{\\'c} Nikola"}) 20
frozenset({'Su Pei-Hao', 'Wen Tsung-Hsien'}) 22
frozenset({'Budzianowski Pawe{\\l}', 'Casanueva I{\\~n}igo'}) 14
frozenset({'Casanueva I{\\~n}igo', 'Wen Tsung-Hsien'}) 11
frozenset({'Wen Tsung-Hsien', "Mrk{\\v{s}}i{\\'c} Nikola"}) 20
frozenset({'Agirre Eneko', 'Lopez de Lacalle Oier'}) 15
frozenset({'Labaka Gorka', 'Agirre Eneko'}) 19
frozenset({'Gardner Matt', 'Singh Sameer'}) 21
frozenset({'Dredze Mark', 'Van Durme Benjamin'}) 12
frozenset({'Rahimi Afshin', 'Baldwin Timothy'}) 12
frozenset({'Luan Huanbo', 'Liu Yang'}) 14
frozenset({'Luan Huanbo', 'Sun Maosong'}) 17
frozenset({'He Shizhu', 'Liu Kang'}) 18
frozenset({'He Shizhu', 'Zhao Jun'}) 18
frozenset({'Zhu Qiaoming', 'Li Peifeng'}) 16
frozenset({'Xu Jinan', 'Zhang Yujie'}) 12
frozenset({'Chen Yufeng', 'Zhang Yujie'}) 11
frozenset({'Bach Nguyen', 'Jiang Yong'}) 10
frozenset({'Wang Tao', 'Jiang Yong'}) 12
frozenset({'Huang Zhongqiang', 'Jiang Yong'}) 11
frozenset({'Huang Fei', 'Jiang Yong'}) 12
frozenset({'Wang Tao', 'Bach Nguyen'}) 10
frozenset({'Bach Nguyen', 'Huang Fei'}) 11
frozenset({'Huang Zhongqiang', 'Wang Tao'}) 11
frozenset({'Wang Tao', 'Huang Fei'}) 12
frozenset({'Huang Zhongqiang', 'Huang Fei'}) 11
frozenset({'Lan Man', 'Wu Yuanbin'}) 21
frozenset({'Sun Xu', 'Yang Pengcheng'}) 15
frozenset({'Feng Xiaocheng', 'Qin Bing'}) 12
frozenset({'Liu Qun', 'Liu Yang'}) 27
frozenset({'Liu Ting', 'Ding Xiao'}) 14
frozenset({'Qin Bing', 'Liu Ting'}) 45
frozenset({'Liu Qun', 'Xiong Deyi'}) 13
frozenset({'Matsubayashi Yuichiroh', 'Inui Kentaro'}) 10
frozenset({'Zhang Hongming', 'Song Yangqiu'}) 13
frozenset({'Xiao Xinyan', 'Wu Hua'}) 13
frozenset({'Okazaki Naoaki', 'Inui Kentaro'}) 34
frozenset({'Li Juanzi', 'Hou Lei'}) 18
frozenset({'Che Wanxiang', 'Wang Haifeng'}) 10
frozenset({'Zhou Guodong', 'Li Junhui'}) 17
frozenset({'Li Shoushan', 'Zhou Guodong'}) 30
frozenset({'Zhou Guodong', 'Zhang Min'}) 19
frozenset({'Zhang Yue', 'Teng Zhiyang'}) 10
frozenset({'Zhou Yu', 'Zhang Jiajun'}) 16
frozenset({'Zhou Yu', 'Zong Chengqing'}) 25
frozenset({'Han Xianpei', 'Lin Hongyu'}) 18
frozenset({'Lin Hongyu', 'Sun Le'}) 17
frozenset({'Han Xianpei', 'Sun Le'}) 38
frozenset({'Cui Lei', 'Wei Furu'}) 11
frozenset({'Jaakkola Tommi', 'Barzilay Regina'}) 12
frozenset({'Huang Lifu', 'Ji Heng'}) 21
frozenset({'Cer Daniel', 'Yang Yinfei'}) 12
frozenset({'Webber Bonnie', 'Fancellu Federico'}) 10
frozenset({'Inoue Naoya', 'Inui Kentaro'}) 20
frozenset({'Shah Rajiv Ratn', 'Mahata Debanjan'}) 10
frozenset({'Roukos Salim', 'Florian Radu'}) 14
frozenset({'Cohn Trevor', 'Haffari Gholamreza'}) 16
frozenset({'Shu Lei', 'Liu Bing'}) 11
frozenset({'Shu Lei', 'Xu Hu'}) 11
frozenset({'Korhonen Anna', 'McCarthy Diana'}) 12
frozenset({'Klein Dan', 'Pauls Adam'}) 15
frozenset({"S{\\'a}nchez-Cartagena V{\\'\\i}ctor M.", "P{\\'e}rez-Ortiz Juan Antonio"}) 11
frozenset({"S{\\'a}nchez-Cartagena V{\\'\\i}ctor M.", "S{\\'a}nchez-Mart{\\'\\i}nez Felipe"}) 10
frozenset({'Espl{\\`a}-Gomis Miquel', "S{\\'a}nchez-Mart{\\'\\i}nez Felipe"}) 12
frozenset({'Li Juanzi', 'Cao Yixin'}) 12
frozenset({'Liu Zhiyuan', 'Cao Yixin'}) 10
frozenset({'Liu Zhiyuan', 'Hou Lei'}) 10
frozenset({'Aharonov Ranit', 'Slonim Noam'}) 19
frozenset({'Hahn Udo', 'Buechel Sven'}) 11
frozenset({'McCallum Andrew', 'Das Rajarshi'}) 13
frozenset({'Cheng Xueqi', 'Guo Jiafeng'}) 10
frozenset({'Tamchyna Ale{\\v{s}}', 'Bojar Ond{\\v{r}}ej'}) 14
frozenset({"Fern{\\'a}ndez-Gonz{\\'a}lez Daniel", "G{\\'o}mez-Rodr{\\'\\i}guez Carlos"}) 11
frozenset({'Zhang Boliang', 'Knight Kevin'}) 11
frozenset({'Bar-Haim Roy', 'Slonim Noam'}) 12
frozenset({'Tu Kewei', 'Han Wenjuan'}) 12
frozenset({'Han Wenjuan', 'Jiang Yong'}) 10
frozenset({'Lin Yi-Chung', 'Su Keh-Yih'}) 17
frozenset({'Su Hui', 'Shen Xiaoyu'}) 10
frozenset({'Wang Xin', 'Wang William Yang'}) 12
frozenset({'Verspoor Karin', 'Baldwin Timothy'}) 10
frozenset({'Taniguchi Tomoki', 'Taniguchi Motoki'}) 10
frozenset({'Ohkuma Tomoko', 'Taniguchi Motoki'}) 13
frozenset({'Taniguchi Tomoki', 'Ohkuma Tomoko'}) 15
frozenset({'Specia Lucia', 'Ive Julia'}) 10
frozenset({'Suzuki Jun', 'Nagata Masaaki'}) 22
frozenset({'Rozovskaya Alla', 'Roth Dan'}) 17
frozenset({'Yu Mo', 'Chang Shiyu'}) 18
frozenset({'Choi Yejin', 'Sap Maarten'}) 17
frozenset({'Bhattacharyya Pushpak', 'Kulkarni Malhar'}) 15
frozenset({'Idiart Marco', 'Villavicencio Aline'}) 20
frozenset({'Ponzetto Simone Paolo', 'Glava{\\v{s}} Goran'}) 14
frozenset({'Choudhury Monojit', 'Sitaram Sunayana'}) 11
frozenset({'Biemann Chris', 'Panchenko Alexer'}) 25
frozenset({'Byopadhyay Sivaji', 'Das Dipankar'}) 35
frozenset({"Dell{'}Orletta Felice", 'Brunato Dominique'}) 11
frozenset({'Venturi Giulia', "Dell{'}Orletta Felice"}) 24
frozenset({'Carenini Giuseppe', 'Ng Raymond'}) 15
frozenset({'Gurevych Iryna', 'Eckart de Castilho Richard'}) 12
frozenset({'Mayhew Stephen', 'Roth Dan'}) 11
frozenset({'S{\\o}gaard Anders', 'Plank Barbara'}) 23
frozenset({'Specia Lucia', 'Scarton Carolina'}) 28
frozenset({'Huang Chu-Ren', 'Santus Enrico'}) 11
frozenset({'Huang Chu-Ren', 'Lenci Alessro'}) 10
frozenset({'Manning Christopher D.', 'de Marneffe Marie-Catherine'}) 15
frozenset({'Wan Xiaojun', 'Sun Weiwei'}) 22
frozenset({'Hazarika Devamanyu', 'Poria Soujanya'}) 10
frozenset({'Li Bin', 'Qu Weiguang'}) 11
frozenset({'Zhu Muhua', 'Zhu Jingbo'}) 12
frozenset({'Wang Huizhen', 'Zhu Jingbo'}) 11
frozenset({'Rapp Reinhard', 'Sharoff Serge'}) 13
frozenset({'Rapp Reinhard', 'Zweigenbaum Pierre'}) 11
frozenset({'Sharoff Serge', 'Zweigenbaum Pierre'}) 10
frozenset({'Pivovarova Lidia', 'Yangarber Roman'}) 17
frozenset({'Belinkov Yonatan', 'Sajjad Hassan'}) 14
frozenset({'Alishahi Afra', 'Chrupa{\\l}a Grzegorz'}) 15
frozenset({'Liu Haokun', 'Bowman Samuel R.'}) 11
frozenset({'Cohen Kevin Bretonnel', 'Demner-Fushman Dina'}) 11
frozenset({'Ananiadou Sophia', 'Demner-Fushman Dina'}) 15
frozenset({'Ananiadou Sophia', 'Cohen Kevin Bretonnel'}) 11
frozenset({'Lin Chen', 'Miller Timothy'}) 13
frozenset({'Lin Chen', 'Dligach Dmitriy'}) 11
frozenset({'Lin Chen', 'Bethard Steven'}) 12
frozenset({'Lin Chen', 'Savova Guergana'}) 13
frozenset({'Miller Timothy', 'Dligach Dmitriy'}) 17
frozenset({'Bethard Steven', 'Miller Timothy'}) 14
frozenset({'Miller Timothy', 'Savova Guergana'}) 20
frozenset({'Bethard Steven', 'Dligach Dmitriy'}) 11
frozenset({'Dligach Dmitriy', 'Savova Guergana'}) 14
frozenset({'Bethard Steven', 'Savova Guergana'}) 16
frozenset({'Leacock Claudia', 'Burstein Jill'}) 13
frozenset({'Kiesel Johannes', 'Stein Benno'}) 10
frozenset({'Yao Jianmin', 'Hong Yu'}) 10
frozenset({'Ney Hermann', 'Gao Yingbo'}) 11
frozenset({'Mitkov Ruslan', 'Orasan Constantin'}) 12
frozenset({'Zhu Qiaoming', 'Zhou Guodong'}) 31
frozenset({'Basili Roberto', 'Croce Danilo'}) 24
frozenset({'Johnson Mark', 'Dras Mark'}) 11
frozenset({'Huang Xuanjing', 'Qiu Xipeng'}) 46
frozenset({'Lin Junyang', 'Sun Xu'}) 12
frozenset({'Lin Hongyu', 'Lu Yaojie'}) 11
frozenset({'Han Xianpei', 'Lu Yaojie'}) 11
frozenset({'Lu Yaojie', 'Sun Le'}) 11
frozenset({'Wilcox Ethan', 'Levy Roger'}) 10
frozenset({'Feng Xiaocheng', 'Liu Ting'}) 10
frozenset({'Oh Jong-Hoon', 'Kloetzer Julien'}) 10
frozenset({'Oh Jong-Hoon', 'Torisawa Kentaro'}) 20
frozenset({'Torisawa Kentaro', 'Kloetzer Julien'}) 12
frozenset({'Haddow Barry', 'Sennrich Rico'}) 18
frozenset({'King Irwin', 'Lyu Michael'}) 10
frozenset({'Andreas Jacob', 'Klein Dan'}) 14
frozenset({'Zhang Yue', 'Song Linfeng'}) 16
frozenset({'Song Wei', 'Fu Ruiji'}) 10
frozenset({'Song Wei', 'Liu Ting'}) 11
frozenset({'Song Wei', 'Liu Lizhen'}) 11
frozenset({'Liu Ting', 'Fu Ruiji'}) 14
frozenset({'Zhou Yaqian', 'Huang Xuanjing'}) 10
frozenset({'Artetxe Mikel', 'Labaka Gorka'}) 16
frozenset({'Artetxe Mikel', 'Agirre Eneko'}) 14
frozenset({'Agirre Eneko', 'Soroa Aitor'}) 30
frozenset({'Smith Noah A.', 'Sap Maarten'}) 10
frozenset({'Smith Noah A.', 'Swayamdipta Swabha'}) 11
frozenset({'Choi Yejin', 'Smith Noah A.'}) 14
frozenset({'Specia Lucia', 'Koehn Philipp'}) 12
frozenset({'Belinkov Yonatan', 'Durrani Nadir'}) 11
frozenset({'Koehn Philipp', 'Durrani Nadir'}) 13
frozenset({'Way Andy', 'Haque Rejwanul'}) 22
frozenset({'Dyer Chris', 'Ling Wang'}) 18
frozenset({'Dyer Chris', 'Blunsom Phil'}) 20
frozenset({'Saunders Danielle', 'Byrne Bill'}) 12
frozenset({'Fraser Alexer', 'Schmid Helmut'}) 12
frozenset({'Bhattacharyya Pushpak', 'Redkar Hanumant'}) 11
frozenset({'Nivre Joakim', 'de Lhoneux Miryam'}) 11
frozenset({'Zampieri Marcos', 'Malmasi Shervin'}) 21
frozenset({'Zettlemoyer Luke', 'Levy Omer'}) 10
frozenset({'Burkett David', 'Klein Dan'}) 11
frozenset({'Klein Dan', 'Liang Percy'}) 14
frozenset({'Lewis Mike', 'Zettlemoyer Luke'}) 11
frozenset({'Strzalkowski Tomek', 'Shaikh Samira'}) 19
frozenset({'Rappoport Ari', 'Abend Omri'}) 24
frozenset({'Adda-Decker Martine', 'Lamel Lori'}) 10
frozenset({'Cotterell Ryan', 'McCarthy Arya D.'}) 10
frozenset({'Kirov Christo', 'Cotterell Ryan'}) 11
frozenset({'Vu Ngoc Thang', 'Yu Xiang'}) 10
frozenset({'Oraby Shereen', 'Walker Marilyn'}) 12
frozenset({'Komatani Kazunori', 'Nakano Mikio'}) 11
frozenset({'Da San Martino Giovanni', "Barr{\\'o}n-Cede{\\~n}o Alberto"}) 16
frozenset({'Nakov Preslav', "Barr{\\'o}n-Cede{\\~n}o Alberto"}) 16
frozenset({'Cohan Arman', 'Goharian Nazli'}) 14
frozenset({'Yu Liang-Chih', 'Lee Lung-Hao'}) 12
frozenset({'Sedoc Jo{\\~a}o', 'Ungar Lyle'}) 11
frozenset({'Huang Chu-Ren', 'Ahrens Kathleen'}) 20
frozenset({'Shinnou Hiroyuki', 'Komiya Kanako'}) 16
frozenset({'Isahara Hitoshi', 'Kanzaki Kyoko'}) 27
frozenset({'Isahara Hitoshi', 'Yamamoto Eiko'}) 12
frozenset({'Song Yan', 'Xia Fei'}) 16
frozenset({'Kawahara Daisuke', 'Kurohashi Sadao'}) 71
frozenset({"Guti{\\'e}rrez Yoan", "Montoyo Andr{\\'e}s"}) 18
frozenset({"Guti{\\'e}rrez Yoan", 'Mu{\\~n}oz Rafael'}) 14
frozenset({"Montoyo Andr{\\'e}s", 'Mu{\\~n}oz Rafael'}) 13
frozenset({'Ide Nancy', 'Suderman Keith'}) 19
frozenset({'Ide Nancy', 'Pustejovsky James'}) 10
frozenset({'Neubig Graham', 'Oda Yusuke'}) 13
frozenset({"Libovick{\\'y} Jind{\\v{r}}ich", 'Helcl Jind{\\v{r}}ich'}) 10
frozenset({'Savary Agata', 'Ramisch Carlos'}) 11
frozenset({'Bohnet Bernd', 'Mille Simon'}) 15
frozenset({'Wanner Leo', 'Bohnet Bernd'}) 20
frozenset({'Calzolari Nicoletta', 'Choukri Khalid'}) 16
frozenset({'Calzolari Nicoletta', 'Maegaard Bente'}) 10
frozenset({'Calzolari Nicoletta', 'Mariani Joseph'}) 11
frozenset({'Calzolari Nicoletta', 'Odijk Jan'}) 10
frozenset({'Calzolari Nicoletta', 'Piperidis Stelios'}) 15
frozenset({'Maegaard Bente', 'Choukri Khalid'}) 13
frozenset({'Choukri Khalid', 'Mariani Joseph'}) 10
frozenset({'Choukri Khalid', 'Odijk Jan'}) 10
frozenset({'Choukri Khalid', 'Piperidis Stelios'}) 15
frozenset({'Lu Qin', 'Long Yunfei'}) 10
frozenset({'Bunt Harry', 'Petukhova Volha'}) 18
frozenset({'Fung Pascale', 'Wu Chien-Sheng'}) 12
frozenset({'Ishida Toru', 'Lin Donghui'}) 13
frozenset({'Traum David', 'Artstein Ron'}) 18
frozenset({'Matsubara Shigeki', 'Ohno Tomohiro'}) 11
frozenset({'Traum David', 'Georgila Kallirroi'}) 13
frozenset({'Traum David', 'Leuski Anton'}) 12
frozenset({"Branco Ant{\\'o}nio", 'Silva Jo{\\~a}o'}) 24
frozenset({'Montemagni Simonetta', "Dell{'}Orletta Felice"}) 22
frozenset({'Montemagni Simonetta', 'Venturi Giulia'}) 20
frozenset({'Montemagni Simonetta', 'Lenci Alessro'}) 14
frozenset({"Pol{\\'a}kov{\\'a} Lucie", "M{\\'\\i}rovsk{\\'y} Ji{\\v{r}}{\\'\\i}"}) 13
frozenset({'Komachi Mamoru', 'Katsumata Satoru'}) 10
frozenset({'Kar Sudipta', 'Solorio Thamar'}) 10
frozenset({'Suzuki Yoshimi', 'Fukumoto Fumiyo'}) 23
frozenset({'Iyyer Mohit', 'Boyd-Graber Jordan'}) 10
frozenset({'Cui Lei', 'Zhou Ming'}) 17
frozenset({'Bossy Robert', "N{\\'e}dellec Claire"}) 10
frozenset({"Del{\\'e}ger Louise", 'Zweigenbaum Pierre'}) 10
frozenset({'Lu Di', 'Ji Heng'}) 11
frozenset({'Ananiadou Sophia', 'Thompson Paul'}) 16
frozenset({'Hahn-Powell Gus', "Valenzuela-Esc{\\'a}rcega Marco A."}) 10
frozenset({'Utiyama Masao', 'Ding Chenchen'}) 14
frozenset({'Sumita Eiichiro', 'Ding Chenchen'}) 14
frozenset({'Vossen Piek', 'Fokkens Antske'}) 14
frozenset({'Ciobanu Alina Maria', 'Dinu Liviu P.'}) 17
frozenset({'Erjavec Toma{\\v{z}}', "Ljube{\\v{s}}i{\\'c} Nikola"}) 10
frozenset({'Choukri Khalid', 'Arranz Victoria'}) 12
frozenset({'Choukri Khalid', "Mapelli Val{\\'e}rie"}) 13
frozenset({'Cieri Christopher', 'DiPersio Denise'}) 11
frozenset({'Cieri Christopher', 'Strassel Stephanie'}) 11
frozenset({'Liberman Mark', 'Cieri Christopher'}) 19
frozenset({'Wright Jonathan', 'Strassel Stephanie'}) 10
frozenset({'Vanallemeersch Tom', 'Van den Bogaert Joachim'}) 10
frozenset({'Kurohashi Sadao', 'Cromieres Fabien'}) 11
frozenset({'Hathout Nabil', 'Namer Fiammetta'}) 10
frozenset({'Habash Nizar', 'Zalmout Nasser'}) 14
frozenset({'Mott Justin', 'Bies Ann'}) 13
frozenset({'Bies Ann', 'Strassel Stephanie'}) 13
frozenset({'Zeman Daniel', 'Haji{\\v{c}} Jan'}) 10
frozenset({'Est{\\`e}ve Yannick', 'Camelin Nathalie'}) 13
frozenset({'Mayfield James', 'McNamee Paul'}) 12
frozenset({"Branco Ant{\\'o}nio", 'Saedi Chakaveh'}) 11
frozenset({'Vossen Piek', 'Maks Isa'}) 11
